p,U:0,U:1,U:2,vtkOriginalPointIds,Points:0,Points:1,Points:2,t
-0.49019,0.1023,0.1658,4.1416000000000003e-20,406,1.7344,0.56364,0,2.0
-0.54451,0.27415,-0.0051192,6.1244e-22,410,2.137,0.69452,0,2.0
-0.54923,0.44629,-0.19061,-4.1048e-20,413,2.4799,0.80599,0,2.0
-0.53517,0.50657,-0.25662,6.017000000000001e-20,414,2.6029,0.84595,0,2.0
-0.44753,0.0,0.0,0.0,418,0.92388,0.38268,0,2.0
-0.52966,0.33863,0.030855,2.769e-20,430,1.973,0.81724,0,2.0
-0.44486,-0.034067,0.16373,6.003e-21,441,1.0838,0.5522,0,2.0
-0.44807,0.038666,0.1966,2.3705e-20,444,1.2989,0.66178,0,2.0
-0.53009,0.64486,-0.091533,-8.0477e-22,453,2.1054,1.0726,0,2.0
-0.45672,0.0,0.0,0.0,460,0.85264,0.5225,0,2.0
-0.47494,0.31874,0.084303,2.9816000000000003e-20,469,1.5546,0.95244,0,2.0
-0.45014,-0.026333,0.099195,-9.146099999999999e-21,483,0.98382,0.71472,0,2.0
-0.44463,0.037107,0.11692,2.4318999999999997e-21,485,1.1114,0.8074,0,2.0
-0.48606,0.78061,-0.042763,-6.435299999999999e-21,493,1.7261,1.2538,0,2.0
-0.4062,0.013853,-0.4573,-5.4074e-20,523,3.187,0.23587,0,2.0
-0.28702,-0.060438,-0.5934,1.7750000000000002e-20,528,3.8141,0.0,0,2.0
-0.26904,0.017992,-0.54899,-3.9694e-20,532,4.2681,0.0,0,2.0
-0.24228,0.021558,-0.58851,-4.1402e-20,533,4.2628,0.23492,0,2.0
-0.28881,0.35033,-0.010881,4.0282e-20,540,5.282,0.0,0,2.0
-0.23005,0.33642,0.088752,-6.8781e-20,543,5.5544,0.23377,0,2.0
-0.1825,0.4957,0.39332,3.2739e-20,547,6.1409,0.23326,0,2.0
-0.17235,0.63318,0.52727,7.8669e-20,548,6.4555,0.0,0,2.0
-0.10603,0.67049,0.55474,7.1341e-21,554,7.4555,0.0,0,2.0
-0.14505,0.58955,0.49758,1.5592e-21,561,8.5669,0.23111,0,2.0
-0.19552,0.6672,0.14044,-9.7221e-21,565,9.382,0.23039,0,2.0
-0.12687,0.80769,-0.4233,-7.9324e-21,570,10.726,0.0,0,2.0
-0.067005,0.8012,-0.43148,-8.829599999999999e-21,626,12.738,0.454,0,2.0
-0.17751,0.25367,-0.5431,-7.1841e-21,641,4.1971,0.69968,0,2.0
-0.13173,0.15075,-0.47153,-1.4907e-21,643,4.6868,0.69847,0,2.0
-0.09686,0.43675,0.37593,-2.3435e-20,649,6.3905,0.6943,0,2.0
-0.10108,0.59714,0.56383,1.1548e-20,653,7.7527,0.69096,0,2.0
-0.077691,0.89236,-0.45926,6.597399999999999e-21,662,11.654,0.68139,0,2.0
-0.37207,0.60273,-0.47184,8.7344e-20,675,3.2568,0.92918,0,2.0
-0.25302,0.542,-0.50686,-5.0618e-20,677,3.6808,0.9279,0,2.0
-0.069425,0.18779,-0.28481,-5.0617e-20,683,5.1561,0.92345,0,2.0
-0.41779,0.82329,-0.39636,1.5093e-20,712,2.9753,1.1514,0,2.0
-0.13416,0.60041,-0.42939,8.221099999999999e-21,717,4.0596,1.1477,0,2.0
-0.025955,0.29732,0.087027,7.0694e-20,724,5.9526,1.1414,0,2.0
-0.21011,0.89603,0.06075,9.8929e-21,733,9.2192,1.1304,0,2.0
-0.046422,0.60167,-0.31536,2.3842e-20,757,4.4592,1.3602,0,2.0
0.011336,0.3508,-0.18788,-2.0004e-20,760,5.2716,1.3574,0,2.0
-0.031772,0.52469,0.44898,2.1725e-21,766,7.19,1.3508,0,2.0
-0.12588,0.72938,0.42104,-3.7741e-20,769,8.319,1.347,0,2.0
-0.13002,1.0573,-0.41168,-1.8566e-20,774,10.499,1.3395,0,2.0
-0.22844,0.98029,-0.36318,-4.9734e-20,791,3.3928,1.5691,0,2.0
-0.13122,0.85919,-0.33843,-1.0042e-20,793,3.8541,1.5676,0,2.0
0.012163,0.58048,-0.19416,-4.071899999999999e-21,797,4.8843,1.5643,0,2.0
0.033606,0.37583,0.089314,-3.9334e-20,801,6.0767,1.5606,0,2.0
-0.062373,0.98042,-0.39121,2.4732999999999997e-21,814,11.41,1.5437,0,2.0
-0.30694,1.1581,-0.28328,9.0492e-20,828,2.8331,1.7658,0,2.0
-0.14859,1.0045,-0.26374,4.8956e-20,871,3.586,1.9485,0,2.0
-0.071273,0.89761,-0.22429,-1.8315999999999997e-21,873,4.0873,1.9478,0,2.0
0.022564,0.7477,-0.10056,-7.6395e-21,876,4.9116,1.9466,0,2.0
0.057901,0.63043,-0.0049224,-6.433699999999999e-21,878,5.5135,1.9457,0,2.0
0.050879,0.76372,0.22154,-4.9145999999999996e-21,961,6.7218,2.3126,0,2.0
0.022911,0.88072,-0.013857,-8.341799999999999e-21,996,5.0613,2.5172,0,2.0
0.051924,0.86383,0.084766,-3.5691e-21,998,5.6893,2.5172,0,2.0
-1.1015e-05,0.99189,0.22636,-6.413299999999999e-21,1003,7.4758,2.5172,0,2.0
-0.058666,1.1764,-0.22907,-1.9052e-21,1049,10.099,2.736,0,2.0
-0.030463,1.0545,-0.25406,-1.2336e-20,1051,11.109,2.736,0,2.0
-0.058051,1.2492,-0.1054,1.0376e-20,1087,9.1598,2.97,0,2.0
-0.0054641,0.95379,-0.2109,6.346599999999999e-21,1093,12.196,2.97,0,2.0
0.0037998,0.9685,0.0030987,1.1961000000000001e-20,1116,5.0613,3.2202,0,2.0
0.016145,1.0738,0.08028,7.1943e-22,1201,6.7218,3.7739,0,2.0
-0.015014,1.1515,-0.062854,2.3038e-21,1247,9.1598,4.08,0,2.0
-0.0040805,1.0487,-0.13864,4.9672e-22,1251,11.109,4.08,0,2.0
0.0022326,1.0752,0.030996,3.0919e-23,1321,6.7218,4.7572,0,2.0
0.010128,0.99354,-0.096519,0.0,1333,12.196,4.7572,0,2.0
-0.13642,1.1486,0.1137,3.7923e-20,2145,-4.3934e-16,3.1819,0,2.0
-0.10065,1.1185,0.085771,-1.9092000000000002e-20,2175,-4.2301e-16,3.807,0,2.0
-0.080583,1.1014,0.070853,-9.775899999999999e-21,2195,-4.1015e-16,4.2993,0,2.0
0.0689,0.93085,0.28489,4.7220000000000006e-20,2456,-1.5845,1.5845,0,2.0
0.037335,0.89037,0.46774,-5.0514e-20,2468,-1.1532,1.1532,0,2.0
-0.096399,0.93566,0.61348,-4.5773e-20,2475,-0.89178,1.0442,0,2.0
-0.18077,0.85809,0.6626,1.007e-21,2479,-0.78951,0.92446,0,2.0
-0.26524,0.0,0.0,0.0,2484,-0.64945,0.76041,0,2.0
-0.10106,1.0092,0.51564,7.8703e-20,2499,-0.90709,1.2487,0,2.0
-0.23734,1.0778,0.58897,4.5787e-21,2522,-0.71792,1.1717,0,2.0
-0.44254,0.0,0.0,0.0,2527,-0.5225,0.85264,0,2.0
-0.06136,1.0642,0.26526,-1.8107e-20,2533,-1.0726,2.1054,0,2.0
-0.41244,1.0392,0.5638,-1.9762e-20,2545,-0.5522,1.0838,0,2.0
-0.57336,0.0,0.0,0.0,2569,-0.38268,0.92388,0,2.0
-0.40565,1.2359,0.48485,4.665e-21,2585,-0.42475,1.3071,0,2.0
-0.51997,1.0851,0.44574,-6.5264e-20,2587,-0.37591,1.1568,0,2.0
-0.66478,0.0,0.0,0.0,2632,-0.15643,0.98769,0,2.0
-0.2155,1.2081,0.21195,-6.4514e-20,2639,-0.17623,2.2362,0,2.0
-0.30693,1.2706,0.2763,-1.0486e-20,2643,-0.14304,1.8155,0,2.0
-0.50249,1.2767,0.32706,-1.6366000000000002e-19,2648,-0.10781,1.369,0,2.0
-0.59464,0.99588,0.23655,3.5314e-20,2650,-0.095424,1.212,0,2.0
-0.62927,0.72438,0.15139,6.3773e-20,2651,-0.089562,1.1377,0,2.0
0.24912,0.77415,0.014146,-1.1298e-22,2660,-2.5997,0.0,0,2.0
0.31329,0.68605,0.018647,-1.544e-22,2668,-2.1297,0.0,0,2.0
0.4092,0.51925,0.089817,-4.1889e-20,2679,-1.6271,0.12817,0,2.0
0.4868,0.34925,0.032205,-1.2362999999999998e-21,2684,-1.3725,0.0,0,2.0
0.52737,0.20258,0.035027,1.4657e-20,2688,-1.2153,0.0,0,2.0
0.56176,0.049424,0.023421,-1.3141999999999999e-21,2692,-1.0692,0.0,0,2.0
0.57199,0.0,0.0,0.0,2695,-1.0,0.0,0,2.0
0.45487,0.37964,0.20099,3.9086e-20,2711,-1.3568,0.21499,0,2.0
0.50099,0.15286,0.22283,-2.7707e-20,2714,-1.1273,0.17859,0,2.0
0.52511,0.0,0.0,0.0,2716,-0.98769,0.15643,0,2.0
0.36849,0.55912,0.21082,-8.7542e-20,2729,-1.5885,0.38151,0,2.0
0.1993,0.82518,0.11585,-6.286399999999999e-21,2740,-2.6029,0.84595,0,2.0
0.28999,0.68683,0.20338,1.4402e-20,2747,-1.8296,0.59459,0,2.0
0.3367,0.59061,0.26601,5.8171e-20,2750,-1.5541,0.50503,0,2.0
0.37923,0.45499,0.35419,-4.8419e-20,2753,-1.3071,0.42475,0,2.0
0.39844,0.23827,0.39164,9.7345e-20,2756,-1.0857,0.35279,0,2.0
0.41208,0.0,0.0,0.0,2758,-0.95106,0.30902,0,2.0
0.25369,0.67326,0.3607,-1.3948e-20,2792,-1.456,0.74178,0,2.0
0.24704,0.36383,0.52072,-1.9121000000000002e-19,2798,-1.0172,0.51827,0,2.0
0.24558,0.0,0.0,0.0,2800,-0.89101,0.45399,0,2.0
0.18295,0.80294,0.28095,9.1628e-22,2809,-1.7284,1.0589,0,2.0
0.20429,0.72265,0.39858,1.5729000000000002e-20,2813,-1.393,0.85347,0,2.0
0.20058,0.63496,0.52792,6.5762e-20,2816,-1.1717,0.71792,0,2.0
0.063507,0.51167,0.59624,2.5625000000000003e-19,2840,-0.92341,0.67086,0,2.0
0.045273,0.0,0.0,0.0,2842,-0.80902,0.58779,0,2.0
0.091188,0.93527,0.17351,2.681e-20,2844,-2.2843,1.9505,0,2.0
0.094974,0.83232,0.45253,-5.0529e-20,2855,-1.2411,1.0599,0,2.0
0.054607,0.78261,0.59357,-1.2195e-20,2858,-1.0442,0.89178,0,2.0
0.13876,0.90577,0.0065665,9.7888e-22,2912,-4.3358,0.0,0,2.0
0.16491,0.87442,0.037864,-5.2278999999999995e-21,2951,-3.5732,0.46918,0,2.0
0.15372,0.88443,0.065689,-1.4227e-20,3011,-3.47,0.92747,0,2.0
0.054047,0.985,0.077598,2.8687e-21,3372,-3.8187,3.4878,0,2.0
-0.021261,1.0504,0.099158,1.2448e-21,4180,-1.5637,4.1771,0,2.0
-0.3334,0.0,0.0,0.0,4394,0.64945,-0.76041,0,2.0
-0.37058,0.0,0.0,0.0,4402,0.45399,-0.89101,0,2.0
-0.40479,0.0,0.0,0.0,4406,0.30902,-0.95106,0,2.0
-0.44251,0.0,0.0,0.0,4410,0.15643,-0.98769,0,2.0
-0.41334,0.70236,-0.10846,-2.1425e-20,4436,0.095424,-1.212,0,2.0
-0.33632,0.22279,-0.00019446,4.7597999999999996e-21,4441,0.67593,-1.1031,0,2.0
-0.33644,0.47627,-0.017893,1.3359e-20,4453,0.62391,-1.2246,0,2.0
-0.35955,1.1191,-0.27015,1.3111e-19,4459,-8.2717e-17,-1.3725,0,2.0
-0.31877,1.0417,-0.13675,-3.1435e-20,4477,0.47729,-1.4687,0,2.0
-0.294,0.28335,0.019774,-1.6894e-20,4483,1.1532,-1.1532,0,2.0
-0.30133,0.77134,-0.044959,-1.6679e-20,4485,0.85347,-1.393,0,2.0
-0.2148,1.2107,-0.276,-2.8202e-20,4514,-1.8199e-16,-1.8196,0,2.0
-0.1432,1.1662,-0.22636,5.4831e-20,4558,-2.7552e-16,-2.2408,0,2.0
-0.20757,1.1081,-0.071302,1.6651e-20,4559,1.5316,-1.7937,0,2.0
-0.16536,1.1997,-0.081535,-3.8875e-21,4615,2.1213,-2.1213,0,2.0
-0.34649,0.0,0.0,0.0,4627,0.98769,-0.15643,0,2.0
-0.3217,0.0,0.0,0.0,4631,0.95106,-0.30902,0,2.0
-0.31012,0.0,0.0,0.0,4635,0.89101,-0.45399,0,2.0
-0.31705,0.0,0.0,0.0,4641,0.76041,-0.64945,0,2.0
-0.32665,-0.0018488,0.086083,-3.3414e-20,4646,1.0857,-0.35279,0,2.0
-0.31804,-0.018394,-0.0070621,1.0975e-20,4651,0.86777,-0.74111,0,2.0
-0.35198,-0.021602,0.16213,-6.3957e-21,4653,1.201,-0.19028,0,2.0
-0.31472,-0.022984,0.050509,-2.9734999999999997e-21,4657,1.0838,-0.5522,0,2.0
-0.32693,-0.040629,0.10966,-7.340199999999999e-22,4664,1.2306,-0.39989,0,2.0
-0.31473,-0.0039798,0.0084892,7.4692e-22,4669,0.98326,-0.83971,0,2.0
-0.31109,-0.049652,0.062062,9.3754e-21,4675,1.2246,-0.62391,0,2.0
-0.35337,-0.090809,0.16145,1.9953e-20,4680,1.4391,-0.22804,0,2.0
-0.32342,-0.081103,0.1052,1.2315999999999999e-21,4682,1.3864,-0.45054,0,2.0
-0.30615,0.051822,0.023894,7.3029e-21,4687,1.1075,-0.94578,0,2.0
-0.38192,-0.16758,0.12678,1.0693e-21,4715,1.8155,-0.14304,0,2.0
-0.2619,-0.013474,0.046129,3.1244e-20,4729,1.7142,-0.87328,0,2.0
-0.33905,-0.21432,0.021677,-9.1019e-22,4743,2.1071,-0.33402,0,2.0
-0.26862,-0.12549,0.011456,3.0040000000000005e-20,4745,2.0308,-0.65999,0,2.0
-0.23241,0.048987,0.025203,5.1304000000000003e-20,4747,1.9027,-0.96929,0,2.0
-0.22591,0.37072,0.024615,4.7074e-20,4749,1.7261,-1.2538,0,2.0
-0.22428,-0.074356,-0.070838,-4.0661e-22,4772,2.3614,-0.76747,0,2.0
-0.20924,-0.043858,-0.10218,4.5156e-20,4781,2.4799,-0.80599,0,2.0
-0.162,0.3182,-0.17627,2.3773999999999996e-21,4818,2.9753,-1.1514,0,2.0
-0.25076,-0.091888,-0.42836,1.843e-20,4825,3.3622,-0.47016,0,2.0
-0.15301,0.76195,-0.096388,7.6028999999999995e-22,4830,2.9641,-1.5704,0,2.0
-0.15401,1.1185,-0.071943,-3.8767e-21,4832,2.6869,-1.9499,0,2.0
-0.24251,0.17326,-0.38542,-5.657e-21,4846,3.7419,-0.70079,0,2.0
-0.19696,0.65962,-0.15369,1.3057e-20,4849,3.5057,-1.3635,0,2.0
-0.28758,0.089298,-0.47639,-3.3425e-20,4864,4.2628,-0.23492,0,2.0
-0.29571,0.36331,-0.30245,-3.4999e-20,4866,4.1971,-0.69968,0,2.0
-0.27087,0.66324,-0.15911,-4.6737999999999994e-21,4868,4.0596,-1.1477,0,2.0
-0.23382,0.94701,-0.061312,2.7274000000000003e-20,4870,3.8541,-1.5676,0,2.0
-0.34063,0.41861,-0.17405,4.5469000000000003e-20,4885,4.728,-0.4678,0,2.0
-0.30259,0.95721,0.026295,8.336599999999999e-21,4889,4.4592,-1.3602,0,2.0
-0.22191,1.2469,0.051768,-4.5789e-21,4892,4.0873,-1.9478,0,2.0
-0.33732,0.91184,0.09721,-1.2403e-20,4898,4.812,-1.1452,0,2.0
-0.3495,0.86173,0.19462,5.5982999999999996e-21,4907,5.1561,-0.92345,0,2.0
-0.33224,0.80278,0.30441,-7.183e-21,4916,5.492,-0.6965,0,2.0
-0.25016,1.2467,0.2655,-7.6593e-21,4921,5.0459,-1.7602,0,2.0
-0.27767,1.0461,0.41782,2.3210000000000002e-20,4928,5.6516,-1.1424,0,2.0
-0.24286,0.87193,0.51071,4.8665000000000004e-20,4936,6.08,-0.69506,0,2.0
-0.21022,1.1521,0.41197,-9.0345e-23,4940,5.762,-1.5616,0,2.0
-0.18937,0.94015,0.53595,-5.4928e-20,4947,6.3357,-0.91989,0,2.0
-0.16526,1.1351,0.39577,-2.6971e-20,4951,5.9608,-1.7579,0,2.0
-0.080783,0.73119,0.47274,9.478199999999999e-21,4986,7.7527,-0.69096,0,2.0
-0.09836,0.59578,0.45537,-3.5717e-20,5005,8.5472,-0.46122,0,2.0
-0.050796,0.68412,0.36537,-1.2352000000000001e-20,5008,8.3977,-1.1332,0,2.0
-0.01873,0.7354,0.26158,2.2271e-20,5021,8.5295,-1.7514,0,2.0
-0.081342,0.54332,0.25631,-1.8939000000000002e-20,5027,9.2813,-0.91101,0,2.0
-0.044478,0.63347,-0.18526,7.416600000000001e-20,5059,10.499,-1.3395,0,2.0
-0.075936,0.80898,-0.47946,5.4790999999999996e-21,5075,11.684,-0.45582,0,2.0
-0.0207,0.73789,-0.33434,3.2883e-20,5081,11.32,-1.7443,0,2.0
-0.081879,0.80026,-0.48071,8.5894e-21,5095,12.738,-0.454,0,2.0
-0.11501,1.1951,0.16108,-2.3547999999999997e-21,5561,5.0613,-2.97,0,2.0
-0.10475,1.1688,0.18433,-2.1195e-20,5591,5.3695,-2.97,0,2.0
-0.092232,1.1374,0.20288,-3.5663e-21,5621,5.6893,-2.97,0,2.0
-0.070971,1.1154,0.15702,4.9406e-21,5623,5.6893,-3.4878,0,2.0
-0.033675,0.98604,0.21405,-3.1312999999999996e-21,5741,7.0919,-2.97,0,2.0
-0.01651,1.015,0.10595,-1.0014e-21,5746,7.0919,-4.4072,0,2.0
-0.014183,1.0196,0.089146,-2.5355e-21,5747,7.0919,-4.7572,0,2.0
-0.0084455,1.0307,0.049402,3.7675e-22,5750,7.0919,-5.9596,0,2.0
-0.0078612,0.91051,0.17977,2.0141e-21,5801,7.874,-2.97,0,2.0
-0.0020951,0.95197,0.11973,3.3185999999999998e-21,5804,7.874,-3.7739,0,2.0
0.013919,0.75745,0.10867,-4.166699999999999e-21,5889,9.1598,-2.5172,0,2.0
0.022078,0.91379,0.031454,-3.0523e-21,5895,9.1598,-4.08,0,2.0
0.020754,0.67992,-0.011391,1.2090999999999998e-22,5949,10.099,-2.5172,0,2.0
0.034621,0.84491,-0.044618,-9.7393e-22,5953,10.099,-3.4878,0,2.0
0.024744,0.97257,-0.02414,8.2286e-22,5958,10.099,-5.1314,0,2.0
0.029299,0.75902,-0.16792,4.4343e-23,6011,11.109,-2.97,0,2.0
0.035381,0.94522,-0.1198,-1.938e-22,6015,11.109,-4.08,0,2.0
0.0021486,0.85675,-0.32568,-2.3402e-20,6070,12.196,-2.736,0,2.0
0.024803,1.061,-0.09727,0.0,6077,12.196,-4.7572,0,2.0
0.020678,1.0509,-0.04032,8.257199999999999e-22,6080,12.196,-5.9596,0,2.0
-0.060505,1.0903,-0.23381,5.8217e-20,6745,-0.57975,-2.4134,0,2.0
0.08955,0.9307,-0.25676,-3.9679e-20,6748,-1.5316,-1.7937,0,2.0
0.12027,0.86863,-0.33643,-6.8054e-20,6789,-1.3571,-1.3571,0,2.0
0.10751,0.83919,-0.43254,4.4835e-20,6819,-1.1532,-1.1532,0,2.0
0.040769,0.77267,-0.60081,4.8546e-20,6859,-0.91393,-0.91393,0,2.0
-0.10111,0.91474,-0.59651,7.4853e-20,6860,-0.76021,-1.0465,0,2.0
-0.32057,0.97272,-0.47253,-1.7985e-20,6873,-0.46551,-1.1238,0,2.0
-0.40947,0.92927,-0.28616,4.4061e-20,6876,-0.19028,-1.201,0,2.0
-0.46808,0.32454,-0.059823,-4.2853e-20,6897,-0.083909,-1.066,0,2.0
-0.13472,0.0,0.0,0.0,6898,-0.64945,-0.76041,0,2.0
-0.29043,0.0,0.0,0.0,6901,-0.5225,-0.85264,0,2.0
-0.40287,0.0,0.0,0.0,6903,-0.38268,-0.92388,0,2.0
-0.47697,0.0,0.0,0.0,6906,-0.15643,-0.98769,0,2.0
-0.47895,0.0,0.0,0.0,6907,-0.078459,-0.99692,0,2.0
0.14747,0.8875,-0.16091,-1.8083000000000002e-20,6923,-2.3204,-1.6853,0,2.0
0.21686,0.8129,-0.091868,7.488599999999999e-21,6929,-2.6029,-0.84595,0,2.0
0.33206,0.64988,-0.1201,-1.1751e-20,6991,-1.87,-0.44916,0,2.0
0.2627,0.72213,-0.23935,6.875799999999999e-22,6994,-1.7142,-0.87328,0,2.0
0.19621,0.79056,-0.29804,4.6668e-20,6996,-1.5553,-1.1297,0,2.0
0.41623,0.51413,-0.037394,4.9059000000000003e-20,7016,-1.6271,-0.12817,0,2.0
0.36477,0.57013,-0.21611,-6.144e-20,7019,-1.5541,-0.50503,0,2.0
0.25852,0.65939,-0.38935,5.541300000000001e-20,7031,-1.3165,-0.80663,0,2.0
0.47203,0.36804,-0.13722,-4.0468e-20,7044,-1.3568,-0.21499,0,2.0
0.42644,0.3722,-0.3206,-5.3611e-20,7055,-1.2306,-0.39989,0,2.0
0.2565,0.55072,-0.51229,7.1008e-20,7058,-1.1031,-0.67593,0,2.0
0.11445,0.69746,-0.58395,8.5118e-20,7060,-0.98326,-0.83971,0,2.0
0.52287,0.14204,-0.15739,1.8486e-20,7071,-1.1273,-0.17859,0,2.0
0.38844,0.15892,-0.28508,-1.4004000000000002e-19,7083,-0.98812,-0.40929,0,2.0
0.54867,0.0,0.0,0.0,7089,-0.98769,-0.15643,0,2.0
0.51167,0.0,0.0,0.0,7090,-0.97237,-0.23345,0,2.0
0.23144,0.0,0.0,0.0,7094,-0.85264,-0.5225,0,2.0
0.046992,0.0,0.0,0.0,7096,-0.76041,-0.64945,0,2.0
0.17073,0.87076,-0.020669,6.509299999999999e-21,7368,-3.5732,-0.46918,0,2.0
0.16076,0.8822,-0.063305,1.6387e-20,7371,-3.3916,-1.1488,0,2.0
0.077902,0.97395,-0.067851,-2.9571e-21,8062,-4.1311,-3.4878,0,2.0
0.0024699,1.0497,-0.12769,1.2918e-20,8451,-1.1464,-3.8396,0,2.0
-0.038296,1.0923,-0.12523,1.7811e-20,8570,-0.23491,-3.8016,0,2.0
-0.023802,1.0816,-0.095725,-3.1198999999999996e-21,8573,-0.23383,-4.5663,0,2.0
-0.42863,0.0,0.0,0.0,82,0.70711,0.70711,0,3.0
-0.4176,-0.0044027,0.044668,-4.2996e-20,87,0.85936,0.85936,0,3.0
-0.41435,0.18887,0.024344,2.4469e-20,92,0.89178,1.0442,0,3.0
-0.40419,0.70075,0.023757,3.8136e-21,101,1.2866,1.2866,0,3.0
-0.36752,1.305,-0.007021,-8.0487e-21,112,1.5316,1.7937,0,3.0
-0.30557,1.3056,-0.053286,-5.8006999999999996e-21,120,1.8605,2.1789,0,3.0
-0.43675,0.080615,0.013971,-5.9465999999999995e-21,126,0.71472,0.98382,0,3.0
-0.46897,0.0,0.0,0.0,145,0.5225,0.85264,0,3.0
-0.43588,0.43894,0.0078419,-2.6507e-20,149,0.71792,1.1717,0,3.0
-0.38036,1.2538,0.061502,-5.9275e-20,155,1.0047,1.6399,0,3.0
-0.46607,0.23913,-0.003287,2.0866e-20,168,0.5522,1.0838,0,3.0
-0.46171,0.74034,0.036694,-1.5735e-20,191,0.52598,1.2698,0,3.0
-0.53622,0.0,0.0,0.0,208,0.30902,0.95106,0,3.0
-0.50316,0.45921,0.0089617,5.13e-20,210,0.37591,1.1568,0,3.0
-0.38918,1.3125,0.14583,1.1270000000000002e-20,216,0.5338,1.6426,0,3.0
-0.5225,0.57988,0.032042,8.3578e-20,231,0.28397,1.1826,0,3.0
-0.48394,1.0092,0.11206,-4.6996e-20,233,0.32087,1.3362,0,3.0
-0.35596,1.3326,0.17401,-6.714000000000001e-20,238,0.42578,1.7727,0,3.0
-0.5763,0.53651,0.053951,-2.0705e-20,272,0.089562,1.1377,0,3.0
-0.52528,1.0298,0.17363,1.2495e-20,274,0.1015,1.289,0,3.0
-0.62436,0.0,0.0,0.0,292,0.0,1.0,0,3.0
-0.37604,0.0,0.0,0.0,313,1.0,0.0,0,3.0
-0.38839,-0.02323,0.24204,-1.5148e-21,319,1.212,0.095424,0,3.0
-0.38007,-0.036176,0.2574,-1.3071e-20,320,1.2925,0.0,0,3.0
-0.38572,-0.067707,0.27785,-3.0691e-20,324,1.4555,0.0,0,3.0
-0.39647,-0.050173,0.29512,1.7695e-20,325,1.4519,0.11435,0,3.0
-0.42841,-0.067685,0.27477,4.4766e-20,333,1.8155,0.14304,0,3.0
-0.43607,-0.1327,0.20917,6.497899999999999e-21,338,2.1297,0.0,0,3.0
-0.46216,-0.09496,-0.033166,-1.2901e-20,348,2.7283,0.0,0,3.0
-0.39855,0.0,0.0,0.0,355,0.98769,0.15643,0,3.0
-0.48642,0.046419,0.19917,-1.0106e-20,367,2.1071,0.33402,0,3.0
-0.40235,-0.027008,0.23347,4.1523e-21,378,1.1826,0.28397,0,3.0
-0.40286,-0.024381,0.26947,5.752199999999999e-21,379,1.258,0.30208,0,3.0
-0.40916,-0.010562,0.29868,-6.3438999999999994e-21,381,1.4172,0.34035,0,3.0
-0.44575,0.11564,0.24712,4.9226e-20,406,1.7344,0.56364,0,3.0
-0.50969,0.29559,0.12095,7.779e-21,410,2.137,0.69452,0,3.0
-0.5491,0.47764,-0.042394,1.7778e-20,413,2.4799,0.80599,0,3.0
-0.55265,0.54664,-0.11041,3.9178e-20,414,2.6029,0.84595,0,3.0
-0.41557,0.0,0.0,0.0,418,0.92388,0.38268,0,3.0
-0.48252,0.33587,0.13094,3.5738000000000003e-20,430,1.973,0.81724,0,3.0
-0.40793,-0.032484,0.15401,3.8150999999999996e-21,441,1.0838,0.5522,0,3.0
-0.40392,0.031304,0.21392,5.4318999999999996e-21,444,1.2989,0.66178,0,3.0
-0.4946,0.61792,0.0090148,-1.6558e-20,453,2.1054,1.0726,0,3.0
-0.4177,0.0,0.0,0.0,460,0.85264,0.5225,0,3.0
-0.41859,0.28271,0.12978,2.7787e-20,469,1.5546,0.95244,0,3.0
-0.40928,-0.031256,0.090986,-8.6444e-21,483,0.98382,0.71472,0,3.0
-0.40055,0.019607,0.11694,8.903799999999999e-21,485,1.1114,0.8074,0,3.0
-0.4383,0.73062,0.014688,1.5591e-20,493,1.7261,1.2538,0,3.0
-0.47997,0.12937,-0.30272,-6.0159e-20,523,3.187,0.23587,0,3.0
-0.32378,0.054081,-0.52985,3.2622e-20,528,3.8141,0.0,0,3.0
-0.25494,0.085393,-0.61905,-5.9105e-21,532,4.2681,0.0,0,3.0
-0.25782,0.20316,-0.61598,-4.7120000000000003e-20,533,4.2628,0.23492,0,3.0
-0.23508,0.21808,-0.42282,3.7624e-20,540,5.282,0.0,0,3.0
-0.20371,0.2382,-0.32897,-4.0504e-20,543,5.5544,0.23377,0,3.0
-0.20609,0.40225,0.049344,-6.893099999999999e-21,547,6.1409,0.23326,0,3.0
-0.22235,0.57373,0.29216,1.3858000000000002e-19,548,6.4555,0.0,0,3.0
-0.12503,0.71685,0.5488,-2.0854e-20,554,7.4555,0.0,0,3.0
-0.10011,0.68006,0.53891,5.303399999999999e-21,561,8.5669,0.23111,0,3.0
-0.13909,0.63728,0.47792,-1.2972e-20,565,9.382,0.23039,0,3.0
-0.16949,0.72068,-0.11317,-1.4124e-20,570,10.726,0.0,0,3.0
-0.074596,0.86617,-0.45525,-6.3409e-22,626,12.738,0.454,0,3.0
-0.23822,0.50523,-0.57009,-4.8751e-20,641,4.1971,0.69968,0,3.0
-0.1511,0.40992,-0.54144,3.4718e-20,643,4.6868,0.69847,0,3.0
-0.11147,0.36149,0.081368,-3.381e-20,649,6.3905,0.6943,0,3.0
-0.079689,0.62851,0.50951,2.7866999999999996e-21,653,7.7527,0.69096,0,3.0
-0.12504,0.92919,-0.45247,7.0466e-21,662,11.654,0.68139,0,3.0
-0.46397,0.73088,-0.415,7.213e-20,675,3.2568,0.92918,0,3.0
-0.34954,0.72066,-0.52079,-5.099e-20,677,3.6808,0.9279,0,3.0
